timestamps,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,stim
1775427317.4660146,236760.234375,718914.9375,258987.96875,719490.4375,719342.3125,248384.75,219796.96875,225843.734375,0.0
1775427317.490944,236761.40625,718915.9375,258991.015625,719491.125,719343.4375,248396.109375,219797.59375,225831.21875,0.0
1775427317.4977922,236766.765625,718914.6875,258992.796875,719490.0625,719342.375,248397.984375,219797.3125,225795.453125,0.0
1775427317.497855,236760.6875,718914.5,258984.40625,719489.75,719341.875,248393.96875,219797.3125,225807.609375,0.0
1775427317.5006068,236763.90625,718918.9375,258983.421875,719494.125,719346.125,248388.6875,219796.875,225845.875,0.0
1775427317.5006952,236757.828125,718917.8125,258978.40625,719493.1875,719344.8125,248386.09375,219794.015625,225842.3125,0.0
1775427317.5024142,236762.65625,718916.0625,258981.359375,719492.0625,719343.625,248390.75,219795.4375,225795.1875,0.0
1775427317.505152,236763.8125,718916.6875,258979.65625,719492.25,719344.25,248390.296875,219795.53125,225809.21875,0.0
1775427317.5071487,236760.421875,718916.0,258973.9375,719491.0625,719343.125,248388.515625,219798.65625,225830.765625,0.0
1775427317.509787,236758.890625,718917.0,258969.640625,719492.75,719344.25,248392.625,219802.953125,225849.375,0.0
1775427317.5123346,236761.578125,718918.25,258971.34375,719494.125,719345.75,248397.09375,219804.828125,225801.890625,0.0
1775427317.5153236,236762.390625,718919.6875,258967.0625,719495.625,719347.3125,248393.421875,219802.234375,225811.640625,0.0
1775427317.5153832,236760.15625,718918.9375,258961.6875,719494.9375,719346.5625,248393.078125,219800.453125,225827.46875,0.0
1775427317.5174568,236766.59375,718920.125,258963.65625,719495.4375,719347.6875,248399.953125,219805.546875,225866.625,0.0
1775427317.5340974,236763.375,718918.125,258961.15625,719493.6875,719345.5,248400.84375,219802.234375,225814.234375,0.0
1775427317.534274,236775.171875,718920.0,258963.5625,719495.8125,719347.75,248405.59375,219804.65625,225830.765625,0.0
1775427317.5360894,236774.1875,718922.8125,258958.46875,719498.5625,719350.625,248405.671875,219802.5,225853.296875,0.0
1775427317.5383592,236778.203125,718925.9375,258959.90625,719501.8125,719353.75,248407.28125,219806.890625,225897.375,0.0
1775427317.5409,236770.34375,718923.625,258956.6875,719499.75,719351.5,248408.890625,219812.515625,225850.625,0.0
1775427317.5480757,236775.4375,718921.1875,258957.578125,719497.4375,719349.1875,248411.578125,219815.46875,225843.640625,0.0
1775427317.548154,236780.0,718919.0625,258958.921875,719495.1875,719347.0,248415.421875,219818.234375,225855.890625,0.0
1775427317.5500672,236781.34375,718921.0,258955.171875,719496.3125,719348.125,248406.65625,219816.8125,225898.09375,0.0
1775427317.5635846,236775.53125,718923.625,258951.40625,719498.6875,719350.1875,248413.09375,219814.484375,225871.359375,0.0
1775427317.5664165,236784.828125,718924.375,258954.71875,719500.125,719351.75,248411.9375,219818.0625,225862.515625,0.0
1775427317.5664768,236783.84375,718925.0,258949.265625,719501.0,719352.375,248403.078125,219815.015625,225875.46875,0.0
1775427317.5688536,236792.6875,718925.8125,258950.875,719502.0,719353.125,248405.59375,219815.828125,225912.75,0.0
1775427317.570923,236783.578125,718924.75,258944.875,719500.75,719352.125,248408.890625,219813.40625,225896.125,0.0
1775427317.579671,236782.671875,718922.5,258940.5,719498.375,719349.8125,248407.828125,219807.15625,225863.765625,0.0
1775427317.5840068,236785.71875,718923.25,258939.609375,719499.1875,719351.0625,248409.15625,219805.09375,225875.921875,0.0
1775427317.5840485,236794.484375,718924.9375,258945.328125,719500.8125,719352.8125,248414.890625,219811.890625,225906.671875,0.0
1775427317.5902321,236793.671875,718923.6875,258944.796875,719499.9375,719351.5,248420.421875,219816.625,225903.734375,0.0
1775427317.590272,236795.640625,718923.125,258947.03125,719499.5,719350.625,248423.46875,219819.21875,225859.203125,0.0
1775427317.5925033,236797.4375,718923.875,258946.671875,719500.25,719351.5625,248418.734375,219819.671875,225870.828125,0.0
1775427317.6050637,236794.484375,718926.9375,258940.859375,719502.875,719354.0,248413.984375,219818.515625,225888.171875,0.0
1775427317.6078365,236797.15625,718929.4375,258939.875,719505.375,719356.75,248419.625,219822.625,225912.125,0.0
1775427317.6079376,236793.765625,718928.0625,258938.625,719504.5625,719355.875,248419.625,219825.03125,225861.171875,0.0
1775427317.609866,236791.359375,718927.25,258933.53125,719503.6875,719354.5625,248414.890625,219818.15625,225869.21875,0.0
1775427317.6159172,236788.9375,718927.0,258929.859375,719503.3125,719354.1875,248414.703125,219813.59375,225878.515625,0.0
1775427317.6221564,236790.90625,718927.6875,258929.0625,719503.6875,719355.25,248414.890625,219819.40625,225909.71875,0.0
1775427317.631899,236787.78125,718924.9375,258927.8125,719500.8125,719352.75,248420.421875,219818.59375,225854.828125,0.0
1775427317.6319914,236793.859375,718925.5,258928.796875,719501.25,719352.75,248425.078125,219817.609375,225861.890625,0.0
1775427317.6337366,236800.65625,718927.875,258931.921875,719503.5,719354.8125,248428.03125,219823.25,225880.84375,0.0
1775427317.6359808,236803.0625,718928.9375,258930.21875,719504.3125,719356.0,248428.921875,219827.984375,225920.984375,0.0
1775427317.6428163,236789.828125,718922.6875,258919.40625,719498.75,719350.25,248423.203125,219824.046875,225863.140625,0.0
1775427317.642891,236795.90625,718922.25,258921.71875,719498.5625,719350.3125,248425.34375,219820.828125,225857.765625,0.0
1775427317.6509576,236793.140625,718923.0,258916.625,719499.3125,719351.0625,248422.578125,219822.359375,225873.953125,0.0
1775427317.6554413,236796.53125,718925.8125,258914.65625,719502.0,719353.375,248417.84375,219829.6875,225918.390625,0.0
1775427317.655496,236788.84375,718926.5625,258910.734375,719502.6875,719353.8125,248423.203125,219825.296875,225888.890625,0.0
1775427317.6663835,236788.9375,718926.8125,258908.3125,719503.0625,719354.5625,248420.609375,219821.375,225871.453125,0.0
1775427317.6771927,236792.6875,718926.375,258909.203125,719502.625,719353.75,248424.359375,219822.71875,225888.890625,0.0
1775427317.6773148,236803.25,718930.8125,258915.734375,719507.0,719358.625,248434.5625,219830.125,225935.5625,0.0
1775427317.6773386,236793.9375,718930.8125,258907.515625,719506.625,719358.375,248429.453125,219826.109375,225918.75,0.0
1775427317.680216,236789.296875,718928.9375,258900.625,719504.0,719356.125,248422.3125,219820.5625,225879.234375,0.0
1775427317.680264,236790.1875,718929.25,258897.140625,719504.75,719356.75,248421.6875,219818.234375,225895.0625,0.0
