timestamps,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,stim
1772569427.5903757,249631.625,684895.375,711455.0,281843.8125,711291.3125,430745.75,221181.609375,712065.0,0.0
1772569427.5985303,249629.484375,684939.75,711458.8125,281964.40625,711295.5,430788.78125,221255.8125,712069.0625,0.0
1772569427.6016743,249629.296875,685119.4375,711451.5,281838.15625,711288.0625,430737.625,221177.578125,712062.0625,0.0
1772569427.601688,249629.65625,685010.25,711450.8125,281766.90625,711287.625,430712.59375,221127.703125,712061.4375,0.0
1772569427.6035192,249627.25,684875.1875,711453.4375,281836.375,711290.5625,430738.25,221167.390625,712063.9375,0.0
1772569427.614774,249628.578125,684931.6875,711458.5,281971.28125,711295.6875,430786.8125,221249.109375,712068.5625,0.0
1772569427.618162,249631.265625,685117.3125,711450.8125,281873.5625,711287.625,430743.15625,221186.796875,712061.0,0.0
1772569427.6181755,249635.375,685070.0,711446.3125,281766.1875,711282.625,430703.5625,221116.34375,712056.6875,0.0
1772569427.6197608,249638.234375,684856.6875,711450.8125,281815.625,711287.4375,430722.6875,221142.1875,712061.25,0.0
1772569427.6286457,249636.359375,684900.125,711456.0625,281947.34375,711293.0,430765.4375,221220.953125,712066.4375,0.0
1772569427.632279,249632.609375,685061.625,711452.125,281887.34375,711288.75,430734.0625,221185.90625,712062.5,0.0
1772569427.6366024,249633.953125,685095.75,711447.8125,281750.0,711284.25,430685.40625,221105.703125,712058.0625,0.0
1772569427.6506848,249632.078125,684923.9375,711449.4375,281769.21875,711285.9375,430692.75,221114.28125,712059.8125,0.0
1772569427.650708,249634.9375,684902.875,711456.5,281897.71875,711292.875,430742.8125,221200.828125,712066.875,0.0
1772569427.652654,249636.1875,685046.75,711454.4375,281885.09375,711290.9375,430729.75,221196.453125,712064.75,0.0
1772569427.6553862,249639.40625,685151.1875,711445.4375,281714.0625,711282.0625,430657.4375,221090.140625,712055.625,0.0
1772569427.6554027,249640.296875,684977.375,711446.25,281713.25,711282.6875,430659.5,221087.734375,712056.3125,0.0
1772569427.6691568,249637.171875,684893.3125,711452.5625,281823.875,711289.125,430701.25,221160.234375,712062.75,0.0
1772569427.6691806,249638.15625,684977.8125,711452.8125,281860.59375,711289.25,430707.75,221185.546875,712062.9375,0.0
1772569427.6717305,249638.328125,685154.125,711444.0625,281684.5625,711280.625,430635.96875,221078.796875,712054.1875,0.0
1772569427.6717532,249634.84375,685092.5625,711443.125,281651.03125,711279.125,430624.875,221055.71875,712053.5,0.0
1772569427.6735425,249634.9375,684895.375,711451.25,281745.71875,711287.625,430662.0,221120.09375,712061.4375,0.0
1772569427.6851108,249634.84375,684949.0625,711454.625,281818.3125,711291.375,430683.8125,221170.515625,712064.8125,0.0
1772569427.6878552,249633.40625,685130.8125,711442.5625,281639.6875,711279.3125,430606.46875,221063.953125,712052.6875,0.0
1772569427.6878755,249636.1875,685149.75,711439.9375,281571.46875,711276.1875,430578.3125,221022.46875,712049.875,0.0
1772569427.689785,249633.5,684954.5,711443.875,281642.8125,711279.75,430605.03125,221071.1875,712053.8125,0.0
1772569427.6985564,249628.046875,684920.875,711448.375,281748.5,711284.6875,430642.125,221144.0625,712058.5,0.0
1772569427.702022,249627.6875,685104.0625,711441.3125,281608.46875,711277.875,430582.3125,221063.953125,712051.4375,0.0
1772569427.7020423,249633.59375,685142.0,711439.4375,281518.71875,711275.75,430548.34375,221012.8125,712049.75,0.0
1772569427.7035434,249628.578125,684963.625,711445.5,281580.3125,711282.0,430573.21875,221055.453125,712056.0625,0.0
1772569427.717428,249621.078125,684913.875,711451.25,281709.875,711287.8125,430617.65625,221135.5625,712061.4375,0.0
1772569427.7207787,249626.890625,685095.125,711444.5,281620.8125,711281.0625,430578.21875,221083.265625,712054.9375,0.0
1772569427.7207997,249630.109375,685077.875,711439.4375,281510.125,711276.0625,430538.25,221014.953125,712050.0625,0.0
1772569427.7222817,249628.765625,684886.875,711443.4375,281560.46875,711280.125,430557.21875,221044.546875,712054.0,0.0
1772569427.72603,249634.046875,684889.3125,711451.3125,281702.96875,711287.4375,430609.875,221135.65625,712061.875,0.0
1772569427.7351232,249636.0,685052.6875,711445.625,281660.96875,711281.6875,430586.71875,221110.890625,712055.6875,0.0
1772569427.7391279,249636.625,685126.875,711443.1875,281534.8125,711279.6875,430541.03125,221032.65625,712053.1875,0.0
1772569427.7391553,249633.6875,684917.9375,711444.6875,281567.53125,711281.25,430554.96875,221048.390625,712054.75,0.0
1772569427.7538714,249623.75,684889.25,711450.25,281704.6875,711287.0,430604.5,221135.03125,712060.75,0.0
1772569427.759118,249619.015625,685013.5625,711446.5625,281718.09375,711282.9375,430604.6875,221144.6875,712056.9375,0.0
1772569427.7591531,249619.109375,685098.875,711439.0625,281568.34375,711275.125,430546.03125,221051.25,712049.5625,0.0
1772569427.7616978,249616.25,684884.5,711443.375,281583.8125,711279.8125,430555.5,221057.875,712053.8125,0.0
1772569427.761724,249614.28125,684880.8125,711448.375,281709.5,711285.375,430597.625,221132.609375,712058.75,0.0
1772569427.763544,249613.46875,684967.4375,711448.1875,281775.84375,711285.0,430615.40625,221169.984375,712058.5,0.0
1772569427.7660472,249616.78125,685127.75,711439.875,281628.5,711275.75,430555.25,221079.140625,712050.25,0.0
1772569427.7749567,249614.28125,684911.1875,711441.5,281619.65625,711277.3125,430552.8125,221068.0625,712051.625,0.0
1772569427.7817068,249615.890625,684863.5625,711448.0,281736.0625,711284.25,430594.84375,221138.609375,712057.75,0.0
1772569427.7817323,249618.03125,684937.875,711451.25,281846.65625,711288.0625,430633.125,221205.21875,712061.625,0.0
1772569427.7835453,249619.46875,685042.4375,711444.4375,281719.4375,711280.5625,430583.3125,221126.796875,712054.5625,0.0
1772569427.7959132,249620.890625,684909.4375,711444.6875,281687.875,711280.9375,430573.75,221102.578125,712054.75,0.0
1772569427.7959375,249621.796875,684864.1875,711451.4375,281786.03125,711287.875,430613.0,221160.515625,712061.875,0.0
1772569427.8017,249624.03125,684929.25,711455.6875,281918.8125,711292.5625,430659.03125,221238.65625,712066.625,0.0
1772569427.8017304,249624.46875,685055.6875,711445.875,281808.03125,711282.5,430612.1875,221170.796875,712056.5,0.0
1772569427.8041253,249624.203125,684969.125,711443.375,281730.34375,711279.5625,430579.46875,221117.234375,712054.0,0.0
1772569427.8041537,249620.890625,684867.9375,711448.375,281796.78125,711284.3125,430600.125,221150.5,712058.1875,0.0
1772569427.8176208,249620.71875,684919.0,711454.6875,281937.0625,711291.1875,430652.34375,221236.328125,712064.8125,0.0
1772569427.8216867,249622.421875,685082.0625,711444.25,281851.125,711280.625,430610.3125,221182.234375,712054.9375,0.0
1772569427.821711,249625.1875,685081.5625,711436.6875,281726.40625,711272.6875,430559.34375,221103.5625,712047.0625,0.0
1772569427.8253825,249623.046875,684854.5625,711440.875,281768.875,711277.3125,430578.65625,221130.203125,712051.125,0.0
1772569427.8254075,249620.359375,684885.5625,711448.3125,281897.4375,711284.5,430625.96875,221211.375,712058.3125,0.0
1772569427.8385468,249619.640625,685051.25,711444.5,281851.5,711281.0625,430600.65625,221182.6875,712055.25,0.0
1772569427.842877,249624.03125,685148.6875,711438.1875,281699.0625,711274.75,430540.03125,221089.703125,712049.0,0.0
1772569427.842898,249624.734375,684994.375,711442.9375,281710.125,711278.9375,430548.625,221098.734375,712053.5,0.0
1772569427.8579245,249616.6875,684930.6875,711448.1875,281822.6875,711284.9375,430588.75,221171.859375,712059.0,0.0
1772569427.8579545,249618.84375,685031.1875,711443.75,281815.1875,711280.375,430573.375,221171.0625,712054.3125,0.0
1772569427.867802,249622.5,685173.875,711435.9375,281643.4375,711272.4375,430506.96875,221072.4375,712046.0625,0.0
1772569427.8678236,249616.78125,685038.625,711437.125,281627.25,711273.375,430501.3125,221061.71875,712048.1875,0.0
1772569427.8678331,249614.8125,684928.5625,711445.0,281733.03125,711281.25,430542.28125,221132.4375,712055.625,0.0
1772569427.867842,249618.75,684980.3125,711446.0625,281787.84375,711282.5,430559.34375,221173.109375,712056.6875,0.0
1772569427.87035,249618.65625,685146.5625,711434.6875,281612.6875,711271.5,430487.46875,221067.53125,712045.4375,0.0
1772569427.870365,249615.703125,685047.125,711435.0625,281573.625,711271.5,430475.40625,221041.6875,712045.5,0.0
1772569427.872279,249616.0625,684919.8125,711441.125,281659.875,711277.8125,430510.0,221098.734375,712051.9375,0.0
1772569427.8860629,249609.0,684930.8125,711441.9375,281742.78125,711278.9375,430537.90625,221153.71875,712052.6875,0.0
1772569427.8891025,249609.1875,685123.8125,711433.875,281584.59375,711271.0625,430474.21875,221062.421875,712044.625,0.0
1772569427.889124,249609.984375,685104.625,711434.0,281515.5,711270.375,430449.28125,221023.09375,712044.1875,0.0
1772569427.8953807,249609.8125,684917.0,711439.8125,281589.15625,711275.75,430478.15625,221075.578125,712049.875,0.0
1772569427.8954115,249612.140625,684917.9375,711446.5625,281713.09375,711282.875,430527.34375,221163.015625,712057.125,0.0
1772569427.9010468,249613.296875,685107.4375,711437.75,281588.0,711274.125,430472.09375,221092.640625,712048.5,0.0
1772569427.9053862,249613.75,685107.9375,711436.1875,281497.09375,711272.4375,430437.65625,221039.359375,712046.9375,0.0
1772569427.905425,249610.53125,684916.3125,711440.875,281556.4375,711277.0625,430456.09375,221077.359375,712051.4375,0.0
1772569427.9085433,249610.609375,684908.625,711447.625,281702.0,711284.375,430510.1875,221172.21875,712058.5,0.0
1772569427.9231803,249612.765625,685077.8125,711442.3125,281636.28125,711278.25,430480.40625,221135.75,712052.5625,0.0
1772569427.9232037,249619.5625,685092.875,711437.625,281522.375,711273.75,430435.78125,221063.859375,712048.5,0.0
1772569427.9247973,249616.34375,684885.375,711443.4375,281571.5625,711280.4375,430454.21875,221094.609375,712054.4375,0.0
1772569427.9322896,249612.9375,684907.125,711448.75,281719.53125,711286.125,430510.53125,221192.421875,712059.9375,0.0
1772569427.9376202,249611.234375,685012.875,711445.0,281703.4375,711281.8125,430499.96875,221187.953125,712055.875,0.0
1772569427.939789,249615.0,685080.0,711440.9375,281569.6875,711276.875,430449.5625,221107.765625,712051.625,0.0
1772569427.9428794,249617.046875,684883.5,711441.375,281590.6875,711277.625,430451.53125,221112.046875,712051.9375,0.0
1772569427.9428997,249613.75,684901.125,711448.3125,281735.875,711284.6875,430505.09375,221203.6875,712058.75,0.0
1772569427.948519,249615.265625,684964.5625,711447.9375,281782.46875,711284.5625,430520.8125,221231.765625,712058.5,0.0
1772569427.9578543,249613.203125,685076.8125,711439.0,281639.25,711275.25,430463.15625,221138.25,712049.75,0.0
1772569427.957886,249615.703125,684891.5625,711442.625,281660.875,711279.3125,430475.3125,221147.71875,712053.125,0.0
1772569427.9602344,249611.859375,684899.875,711448.4375,281792.9375,711285.3125,430522.5,221227.65625,712058.8125,0.0
1772569427.9602652,249606.140625,684949.375,711450.3125,281882.25,711287.25,430550.5,221280.046875,712060.5625,0.0
1772569427.9660325,249609.90625,685007.5,711442.9375,281748.3125,711279.125,430499.90625,221196.8125,712053.375,0.0
1772569427.9685357,249610.96875,684882.4375,711443.4375,281732.84375,711279.8125,430496.3125,221179.734375,712054.125,0.0
1772569427.972299,249606.328125,684879.9375,711449.25,281846.21875,711286.0,430540.40625,221246.78125,712059.9375,0.0
1772569427.9867077,249605.15625,684956.125,711452.75,281966.1875,711289.3125,430582.5,221315.890625,712063.3125,0.0
